SKU,Nama Barang,BERAT (GR),BERAT (KG),Barcode Number,UPC / Barcode Product,MANUAL DATA VALIDATION,SKU GPU,KATEGORI,raw_name,clean_name,aug_variants,augmented_text,aug_variants_str
100815,RTL Slice AUS Shortplate 1000 gr,1000,1.0,1008150100,1008150100,1008150100 - RTL Slice AUS Shortplate 1000 gr,100815,Discontinue,RTL Slice AUS Shortplate 1000 gr,s us s,"['s us s menu rumahan', 's us s cocok untuk tumis', 's us s', 's us s masakan nusantara', 's us s cocok untuk grill untuk masakan indonesia', 's us s cocok untuk tumis untuk masakan indonesia']",s us s menu rumahan . s us s cocok untuk tumis . s us s . s us s masakan nusantara . s us s cocok untuk grill untuk masakan indonesia . s us s cocok untuk tumis untuk masakan indonesia,s us s menu rumahan|s us s cocok untuk tumis|s us s|s us s masakan nusantara|s us s cocok untuk grill untuk masakan indonesia|s us s cocok untuk tumis untuk masakan indonesia
101816,RTL Mixed Vegetables 4 Ways 100 gr,100,0.1,1018160010,1018160010,1018160010 - RTL Mixed Vegetables 4 Ways 100 gr,101816,Sayur,RTL Mixed Vegetables 4 Ways 100 gr,s w s,"['s w s cocok untuk grill', 's w s masakan nusantara', 's w s cocok untuk panggang', 's w s cocok untuk tumis', 's w s', 's w s untuk masakan indonesia']",s w s cocok untuk grill . s w s masakan nusantara . s w s cocok untuk panggang . s w s cocok untuk tumis . s w s . s w s untuk masakan indonesia,s w s cocok untuk grill|s w s masakan nusantara|s w s cocok untuk panggang|s w s cocok untuk tumis|s w s|s w s untuk masakan indonesia
101817,RTLP Kentang Marquise Shoestring 150 gr,150,0.15,1018170015,1018170015,1018170015 - RTLP Kentang Marquise Shoestring 150 gr,101817,Kentang,RTLP Kentang Marquise Shoestring 150 gr,u s s s,"['u s s s menu rumahan', 'u s s s', 'u s s s masakan nusantara', 'u s s s ideal untuk steak', 'u s s s cocok untuk panggang', 'u s s s untuk masakan indonesia']",u s s s menu rumahan . u s s s . u s s s masakan nusantara . u s s s ideal untuk steak . u s s s cocok untuk panggang . u s s s untuk masakan indonesia,u s s s menu rumahan|u s s s|u s s s masakan nusantara|u s s s ideal untuk steak|u s s s cocok untuk panggang|u s s s untuk masakan indonesia
101818,RTL Daging Giling Spesial 250 gr,250,0.25,1018180025,1018180025,1018180025 - RTL Daging Giling Spesial 250 gr,101818,Daging Giling,RTL Daging Giling Spesial 250 gr,s s,"['s s', 's s masakan nusantara untuk masakan indonesia', 's s untuk masakan indonesia', 's s ideal untuk steak', 's s cocok untuk tumis', 's s menu rumahan untuk masakan indonesia']",s s . s s masakan nusantara untuk masakan indonesia . s s untuk masakan indonesia . s s ideal untuk steak . s s cocok untuk tumis . s s menu rumahan untuk masakan indonesia,s s|s s masakan nusantara untuk masakan indonesia|s s untuk masakan indonesia|s s ideal untuk steak|s s cocok untuk tumis|s s menu rumahan untuk masakan indonesia
101819,RTL Shitake Mushroom Slice 100 gr,100,0.1,1018190010,1018190010,1018190010 - RTL Shitake Mushroom Slice 100 gr,101819,Sayur,RTL Shitake Mushroom Slice 100 gr,s us s,"['s us s cocok untuk panggang untuk masakan indonesia', 's us s ideal untuk steak', 's us s untuk masakan indonesia', 's us s cocok untuk grill', 's us s menu rumahan untuk masakan indonesia', 's us s']",s us s cocok untuk panggang untuk masakan indonesia . s us s ideal untuk steak . s us s untuk masakan indonesia . s us s cocok untuk grill . s us s menu rumahan untuk masakan indonesia . s us s,s us s cocok untuk panggang untuk masakan indonesia|s us s ideal untuk steak|s us s untuk masakan indonesia|s us s cocok untuk grill|s us s menu rumahan untuk masakan indonesia|s us s
101820,RTL Mixed Paprika Slice 250 gr,250,0.25,1018200025,1018200025,1018200025 - RTL Mixed Paprika Slice 250 gr,101820,Sayur,RTL Mixed Paprika Slice 250 gr,s,"['s cocok untuk tumis', 's cocok untuk tumis untuk masakan indonesia', 's untuk masakan indonesia', 's', 's menu rumahan', 's masakan nusantara']",s cocok untuk tumis . s cocok untuk tumis untuk masakan indonesia . s untuk masakan indonesia . s . s menu rumahan . s masakan nusantara,s cocok untuk tumis|s cocok untuk tumis untuk masakan indonesia|s untuk masakan indonesia|s|s menu rumahan|s masakan nusantara
101722,Chuck Clod US Prime IOWA,1000,1.0,1017220100,1017220100,1017220100 - Chuck Clod US Prime IOWA,101722,Discontinue,Chuck Clod US Prime IOWA,u us w,"['u us w menu rumahan', 'u us w cocok untuk panggang', 'u us w masakan nusantara', 'u us w untuk masakan indonesia', 'u us w cocok untuk tumis', 'u us w']",u us w menu rumahan . u us w cocok untuk panggang . u us w masakan nusantara . u us w untuk masakan indonesia . u us w cocok untuk tumis . u us w,u us w menu rumahan|u us w cocok untuk panggang|u us w masakan nusantara|u us w untuk masakan indonesia|u us w cocok untuk tumis|u us w
101844,RTLP Kanzler Singles Baso Hot 48 gr,1000,1.0,1018440100,8993200668984,1018440100 - RTLP Kanzler Singles Baso Hot 48 gr,101844,Produk Olahan Beku,RTLP Kanzler Singles Baso Hot 48 gr,s s s,"['s s s masakan nusantara untuk masakan indonesia', 's s s cocok untuk tumis', 's s s masakan nusantara', 's s s untuk masakan indonesia', 's s s', 's s s ideal untuk steak untuk masakan indonesia']",s s s masakan nusantara untuk masakan indonesia . s s s cocok untuk tumis . s s s masakan nusantara . s s s untuk masakan indonesia . s s s . s s s ideal untuk steak untuk masakan indonesia,s s s masakan nusantara untuk masakan indonesia|s s s cocok untuk tumis|s s s masakan nusantara|s s s untuk masakan indonesia|s s s|s s s ideal untuk steak untuk masakan indonesia
101846,Bundling Rendang Potong 250 gr + MyTaste Bumbu Rendang 100 gr,1000,1.0,1018460100,1018460100,1018460100 - Bundling Rendang Potong 250 gr + MyTaste Bumbu Rendang 100 gr,101846,Discontinue,Bundling Rendang Potong 250 gr + MyTaste Bumbu Rendang 100 gr,u s u u,"['u s u u cocok untuk panggang untuk masakan indonesia', 'u s u u', 'u s u u menu rumahan untuk masakan indonesia', 'u s u u cocok untuk grill untuk masakan indonesia', 'u s u u ideal untuk steak untuk masakan indonesia', 'u s u u untuk masakan indonesia']",u s u u cocok untuk panggang untuk masakan indonesia . u s u u . u s u u menu rumahan untuk masakan indonesia . u s u u cocok untuk grill untuk masakan indonesia . u s u u ideal untuk steak untuk masakan indonesia . u s u u untuk masakan indonesia,u s u u cocok untuk panggang untuk masakan indonesia|u s u u|u s u u menu rumahan untuk masakan indonesia|u s u u cocok untuk grill untuk masakan indonesia|u s u u ideal untuk steak untuk masakan indonesia|u s u u untuk masakan indonesia
101847,Bundling Sop Potong 300gr + MyTaste Rawon 100gr,1000,1.0,1018470100,1018470100,1018470100 - Bundling Sop Potong 300gr + MyTaste Rawon 100gr,101847,Discontinue,Bundling Sop Potong 300gr + MyTaste Rawon 100gr,u s s w,"['u s s w', 'u s s w ideal untuk steak', 'u s s w cocok untuk grill', 'u s s w untuk masakan indonesia', 'u s s w masakan nusantara untuk masakan indonesia', 'u s s w cocok untuk panggang']",u s s w . u s s w ideal untuk steak . u s s w cocok untuk grill . u s s w untuk masakan indonesia . u s s w masakan nusantara untuk masakan indonesia . u s s w cocok untuk panggang,u s s w|u s s w ideal untuk steak|u s s w cocok untuk grill|u s s w untuk masakan indonesia|u s s w masakan nusantara untuk masakan indonesia|u s s w cocok untuk panggang
101852,Ribeye Meltique Saka 200 gr,1000,1.0,1018520100,1018470100,1018520100 - Ribeye Meltique Saka 200 gr,101852,Discontinue,Ribeye Meltique Saka 200 gr,u s,"['u s masakan nusantara untuk masakan indonesia', 'u s', 'u s cocok untuk tumis', 'u s cocok untuk panggang', 'u s menu rumahan', 'u s untuk masakan indonesia']",u s masakan nusantara untuk masakan indonesia . u s . u s cocok untuk tumis . u s cocok untuk panggang . u s menu rumahan . u s untuk masakan indonesia,u s masakan nusantara untuk masakan indonesia|u s|u s cocok untuk tumis|u s cocok untuk panggang|u s menu rumahan|u s untuk masakan indonesia
101851,Ribeye Meltique Saka 400 gr,1000,1.0,1018510100,1018470100,1018510100 - Ribeye Meltique Saka 400 gr,101851,Discontinue,Ribeye Meltique Saka 400 gr,u s,"['u s masakan nusantara untuk masakan indonesia', 'u s', 'u s ideal untuk steak untuk masakan indonesia', 'u s masakan nusantara', 'u s untuk masakan indonesia', 'u s menu rumahan untuk masakan indonesia']",u s masakan nusantara untuk masakan indonesia . u s . u s ideal untuk steak untuk masakan indonesia . u s masakan nusantara . u s untuk masakan indonesia . u s menu rumahan untuk masakan indonesia,u s masakan nusantara untuk masakan indonesia|u s|u s ideal untuk steak untuk masakan indonesia|u s masakan nusantara|u s untuk masakan indonesia|u s menu rumahan untuk masakan indonesia
101712,Topside Wagyu MB 8-9 Diamantina,1000,1.0,1017120100,1017120100,1017120100 - Topside Wagyu MB 8-9 Diamantina,101712,Discontinue,Topside Wagyu MB 8-9 Diamantina,s w u,"['s w u menu rumahan untuk masakan indonesia', 's w u ideal untuk steak', 's w u', 's w u untuk masakan indonesia', 's w u masakan nusantara untuk masakan indonesia', 's w u menu rumahan']",s w u menu rumahan untuk masakan indonesia . s w u ideal untuk steak . s w u . s w u untuk masakan indonesia . s w u masakan nusantara untuk masakan indonesia . s w u menu rumahan,s w u menu rumahan untuk masakan indonesia|s w u ideal untuk steak|s w u|s w u untuk masakan indonesia|s w u masakan nusantara untuk masakan indonesia|s w u menu rumahan
101854,RTLP Elprimo Beef Breakfast Sausage 360 gr,1000,1.0,1018540100,8997207520252,1018540100 - RTLP Elprimo Beef Breakfast Sausage 360 gr,101854,Produk Olahan Beku,RTLP Elprimo Beef Breakfast Sausage 360 gr,s s us,"['s s us menu rumahan', 's s us cocok untuk tumis untuk masakan indonesia', 's s us untuk masakan indonesia', 's s us cocok untuk grill untuk masakan indonesia', 's s us cocok untuk panggang untuk masakan indonesia', 's s us']",s s us menu rumahan . s s us cocok untuk tumis untuk masakan indonesia . s s us untuk masakan indonesia . s s us cocok untuk grill untuk masakan indonesia . s s us cocok untuk panggang untuk masakan indonesia . s s us,s s us menu rumahan|s s us cocok untuk tumis untuk masakan indonesia|s s us untuk masakan indonesia|s s us cocok untuk grill untuk masakan indonesia|s s us cocok untuk panggang untuk masakan indonesia|s s us
101855,RTLP Elprimo Beef Frankfurter 500 gr,1000,1.0,1018550100,8997207520313,1018550100 - RTLP Elprimo Beef Frankfurter 500 gr,101855,Produk Olahan Beku,RTLP Elprimo Beef Frankfurter 500 gr,u,"['u', 'u cocok untuk grill untuk masakan indonesia', 'u cocok untuk tumis', 'u menu rumahan', 'u ideal untuk steak', 'u untuk masakan indonesia']",u . u cocok untuk grill untuk masakan indonesia . u cocok untuk tumis . u menu rumahan . u ideal untuk steak . u untuk masakan indonesia,u|u cocok untuk grill untuk masakan indonesia|u cocok untuk tumis|u menu rumahan|u ideal untuk steak|u untuk masakan indonesia
101856,RTLP Elprimo Beef Cheese Sausage 500 gr,1000,1.0,1018560100,8997207520283,1018560100 - RTLP Elprimo Beef Cheese Sausage 500 gr,101856,Produk Olahan Beku,RTLP Elprimo Beef Cheese Sausage 500 gr,s s us,"['s s us masakan nusantara', 's s us cocok untuk panggang', 's s us menu rumahan', 's s us cocok untuk grill', 's s us untuk masakan indonesia', 's s us']",s s us masakan nusantara . s s us cocok untuk panggang . s s us menu rumahan . s s us cocok untuk grill . s s us untuk masakan indonesia . s s us,s s us masakan nusantara|s s us cocok untuk panggang|s s us menu rumahan|s s us cocok untuk grill|s s us untuk masakan indonesia|s s us
101857,RTLP Elprimo Chicken Cheese 360 gr,1000,1.0,1018570100,8997207520511,1018570100 - RTLP Elprimo Chicken Cheese 360 gr,101857,Produk Olahan Beku,RTLP Elprimo Chicken Cheese 360 gr,s,"['s cocok untuk grill', 's cocok untuk tumis', 's cocok untuk tumis untuk masakan indonesia', 's untuk masakan indonesia', 's cocok untuk panggang untuk masakan indonesia', 's']",s cocok untuk grill . s cocok untuk tumis . s cocok untuk tumis untuk masakan indonesia . s untuk masakan indonesia . s cocok untuk panggang untuk masakan indonesia . s,s cocok untuk grill|s cocok untuk tumis|s cocok untuk tumis untuk masakan indonesia|s untuk masakan indonesia|s cocok untuk panggang untuk masakan indonesia|s
101858,RTLP Elprimo Chicken Breakfast Sausage 360 gr,1000,1.0,1018580100,8997207520405,1018580100 - RTLP Elprimo Chicken Breakfast Sausage 360 gr,101858,Produk Olahan Beku,RTLP Elprimo Chicken Breakfast Sausage 360 gr,s s us,"['s s us cocok untuk grill', 's s us menu rumahan untuk masakan indonesia', 's s us untuk masakan indonesia', 's s us cocok untuk grill untuk masakan indonesia', 's s us cocok untuk tumis', 's s us']",s s us cocok untuk grill . s s us menu rumahan untuk masakan indonesia . s s us untuk masakan indonesia . s s us cocok untuk grill untuk masakan indonesia . s s us cocok untuk tumis . s s us,s s us cocok untuk grill|s s us menu rumahan untuk masakan indonesia|s s us untuk masakan indonesia|s s us cocok untuk grill untuk masakan indonesia|s s us cocok untuk tumis|s s us
101859,RTLP MyTaste Teriyaki Sauce 100 gr,1000,1.0,1018590100,8997011790971,1018590100 - RTLP MyTaste Teriyaki Sauce 100 gr,101859,Saus & Bumbu,RTLP MyTaste Teriyaki Sauce 100 gr,s s u,"['s s u', 's s u cocok untuk tumis untuk masakan indonesia', 's s u untuk masakan indonesia', 's s u cocok untuk grill', 's s u cocok untuk panggang', 's s u menu rumahan']",s s u . s s u cocok untuk tumis untuk masakan indonesia . s s u untuk masakan indonesia . s s u cocok untuk grill . s s u cocok untuk panggang . s s u menu rumahan,s s u|s s u cocok untuk tumis untuk masakan indonesia|s s u untuk masakan indonesia|s s u cocok untuk grill|s s u cocok untuk panggang|s s u menu rumahan
101860,RTLP MyTaste Barbeque Sauce 100 gr,1000,1.0,1018600100,8997011790018,1018600100 - RTLP MyTaste Barbeque Sauce 100 gr,101860,Saus & Bumbu,RTLP MyTaste Barbeque Sauce 100 gr,s u s u,"['s u s u cocok untuk grill', 's u s u untuk masakan indonesia', 's u s u cocok untuk panggang untuk masakan indonesia', 's u s u menu rumahan', 's u s u masakan nusantara', 's u s u']",s u s u cocok untuk grill . s u s u untuk masakan indonesia . s u s u cocok untuk panggang untuk masakan indonesia . s u s u menu rumahan . s u s u masakan nusantara . s u s u,s u s u cocok untuk grill|s u s u untuk masakan indonesia|s u s u cocok untuk panggang untuk masakan indonesia|s u s u menu rumahan|s u s u masakan nusantara|s u s u
101861,RTLP MyTaste Blackpepper Sauce 100 gr,1000,1.0,1018610100,8997011790032,1018610100 - RTLP MyTaste Blackpepper Sauce 100 gr,101861,Saus & Bumbu,RTLP MyTaste Blackpepper Sauce 100 gr,s s u,"['s s u menu rumahan untuk masakan indonesia', 's s u', 's s u masakan nusantara', 's s u cocok untuk grill', 's s u ideal untuk steak', 's s u cocok untuk panggang untuk masakan indonesia']",s s u menu rumahan untuk masakan indonesia . s s u . s s u masakan nusantara . s s u cocok untuk grill . s s u ideal untuk steak . s s u cocok untuk panggang untuk masakan indonesia,s s u menu rumahan untuk masakan indonesia|s s u|s s u masakan nusantara|s s u cocok untuk grill|s s u ideal untuk steak|s s u cocok untuk panggang untuk masakan indonesia
101862,RTLP MyTaste Mushroom Sauce 100 gr,1000,1.0,1018620100,8997011790063,1018620100 - RTLP MyTaste Mushroom Sauce 100 gr,101862,Saus & Bumbu,RTLP MyTaste Mushroom Sauce 100 gr,s us s u,"['s us s u menu rumahan', 's us s u cocok untuk tumis', 's us s u ideal untuk steak', 's us s u', 's us s u untuk masakan indonesia', 's us s u cocok untuk panggang']",s us s u menu rumahan . s us s u cocok untuk tumis . s us s u ideal untuk steak . s us s u . s us s u untuk masakan indonesia . s us s u cocok untuk panggang,s us s u menu rumahan|s us s u cocok untuk tumis|s us s u ideal untuk steak|s us s u|s us s u untuk masakan indonesia|s us s u cocok untuk panggang
101863,RTLP MyTaste Spicy Barbeque Level 3 Sauce 100 gr,1000,1.0,1018630100,8997011791176,1018630100 - RTLP MyTaste Spicy Barbeque Level 3 Sauce 100 gr,101863,Saus & Bumbu,RTLP MyTaste Spicy Barbeque Level 3 Sauce 100 gr,s s u s u,"['s s u s u cocok untuk grill untuk masakan indonesia', 's s u s u masakan nusantara untuk masakan indonesia', 's s u s u cocok untuk tumis', 's s u s u ideal untuk steak untuk masakan indonesia', 's s u s u', 's s u s u masakan nusantara']",s s u s u cocok untuk grill untuk masakan indonesia . s s u s u masakan nusantara untuk masakan indonesia . s s u s u cocok untuk tumis . s s u s u ideal untuk steak untuk masakan indonesia . s s u s u . s s u s u masakan nusantara,s s u s u cocok untuk grill untuk masakan indonesia|s s u s u masakan nusantara untuk masakan indonesia|s s u s u cocok untuk tumis|s s u s u ideal untuk steak untuk masakan indonesia|s s u s u|s s u s u masakan nusantara
101634,Babat Carnemax,1000,1.0,1016340100,1016340100,1016340100 - Babat Carnemax,101634,Discontinue,Babat Carnemax,,[''],,
101864,RTL Babat Sapi 1000 gr,1000,1.0,1018640100,1018640100,1018640100 - RTL Babat Sapi 1000 gr,101864,Jeroan,RTL Babat Sapi 1000 gr,s,"['s ideal untuk steak untuk masakan indonesia', 's cocok untuk grill', 's untuk masakan indonesia', 's', 's cocok untuk panggang untuk masakan indonesia', 's masakan nusantara']",s ideal untuk steak untuk masakan indonesia . s cocok untuk grill . s untuk masakan indonesia . s . s cocok untuk panggang untuk masakan indonesia . s masakan nusantara,s ideal untuk steak untuk masakan indonesia|s cocok untuk grill|s untuk masakan indonesia|s|s cocok untuk panggang untuk masakan indonesia|s masakan nusantara
101866,Chicken Steak Meltique,1000,1.0,1018660100,1018660100,1018660100 - Chicken Steak Meltique,101866,Discontinue,Chicken Steak Meltique,s u,"['s u masakan nusantara', 's u cocok untuk panggang', 's u cocok untuk grill', 's u', 's u ideal untuk steak', 's u menu rumahan']",s u masakan nusantara . s u cocok untuk panggang . s u cocok untuk grill . s u . s u ideal untuk steak . s u menu rumahan,s u masakan nusantara|s u cocok untuk panggang|s u cocok untuk grill|s u|s u ideal untuk steak|s u menu rumahan
101869,RTL Ikan Salmon Fillet Tanpa Kulit 200 gr,200,0.2,1018690020,1018690020,1018690020 - RTL Ikan Salmon Fillet Tanpa Kulit 200 gr,101869,Seafood,RTL Ikan Salmon Fillet Tanpa Kulit 200 gr,s u,"['s u cocok untuk grill untuk masakan indonesia', 's u masakan nusantara', 's u cocok untuk panggang', 's u untuk masakan indonesia', 's u cocok untuk tumis', 's u']",s u cocok untuk grill untuk masakan indonesia . s u masakan nusantara . s u cocok untuk panggang . s u untuk masakan indonesia . s u cocok untuk tumis . s u,s u cocok untuk grill untuk masakan indonesia|s u masakan nusantara|s u cocok untuk panggang|s u untuk masakan indonesia|s u cocok untuk tumis|s u
101870,RTL Ikan Salmon Fillet Tanpa Kulit 250 gr,250,0.25,1018700025,1018700026,1018700025 - RTL Ikan Salmon Fillet Tanpa Kulit 250 gr,101870,Seafood,RTL Ikan Salmon Fillet Tanpa Kulit 250 gr,s u,"['s u masakan nusantara', 's u untuk masakan indonesia', 's u cocok untuk tumis', 's u ideal untuk steak', 's u', 's u cocok untuk tumis untuk masakan indonesia']",s u masakan nusantara . s u untuk masakan indonesia . s u cocok untuk tumis . s u ideal untuk steak . s u . s u cocok untuk tumis untuk masakan indonesia,s u masakan nusantara|s u untuk masakan indonesia|s u cocok untuk tumis|s u ideal untuk steak|s u|s u cocok untuk tumis untuk masakan indonesia
101871,RTL Chicken Steak 200 gr,200,0.2,1018710020,1018710020,1018710020 - RTL Chicken Steak 200 gr,101871,Ayam / Bebek,RTL Chicken Steak 200 gr,s,"['s menu rumahan untuk masakan indonesia', 's cocok untuk grill', 's cocok untuk tumis', 's cocok untuk tumis untuk masakan indonesia', 's untuk masakan indonesia', 's']",s menu rumahan untuk masakan indonesia . s cocok untuk grill . s cocok untuk tumis . s cocok untuk tumis untuk masakan indonesia . s untuk masakan indonesia . s,s menu rumahan untuk masakan indonesia|s cocok untuk grill|s cocok untuk tumis|s cocok untuk tumis untuk masakan indonesia|s untuk masakan indonesia|s
101874,RTL Hati Ayam 500 gr,500,0.5,1018740050,8994130900120,1018740050 - RTL Hati Ayam 500 gr,101874,Ayam / Bebek,RTL Hati Ayam 500 gr,,[''],,
101875,RTL Ampela Ayam 500 gr,500,0.5,1018750050,8994130899998,1018750050 - RTL Ampela Ayam 500 gr,101875,Ayam / Bebek,RTL Ampela Ayam 500 gr,,[''],,
11025,RTLP Anchor Butter Minidis Salted 7 gr,1000,1.0,110250100,110250100,110250100 - RTLP Anchor Butter Minidis Salted 7 gr,11025,Discontinue,RTLP Anchor Butter Minidis Salted 7 gr,u s s,"['u s s cocok untuk grill', 'u s s cocok untuk tumis untuk masakan indonesia', 'u s s', 'u s s menu rumahan', 'u s s cocok untuk panggang', 'u s s masakan nusantara untuk masakan indonesia']",u s s cocok untuk grill . u s s cocok untuk tumis untuk masakan indonesia . u s s . u s s menu rumahan . u s s cocok untuk panggang . u s s masakan nusantara untuk masakan indonesia,u s s cocok untuk grill|u s s cocok untuk tumis untuk masakan indonesia|u s s|u s s menu rumahan|u s s cocok untuk panggang|u s s masakan nusantara untuk masakan indonesia
10945,RTLP Anchor Butter Minidis Unsalted 7 gr,1000,1.0,109450100,109450100,109450100 - RTLP Anchor Butter Minidis Unsalted 7 gr,10945,Discontinue,RTLP Anchor Butter Minidis Unsalted 7 gr,u s u s,"['u s u s untuk masakan indonesia', 'u s u s', 'u s u s cocok untuk panggang untuk masakan indonesia', 'u s u s cocok untuk tumis', 'u s u s cocok untuk panggang', 'u s u s masakan nusantara']",u s u s untuk masakan indonesia . u s u s . u s u s cocok untuk panggang untuk masakan indonesia . u s u s cocok untuk tumis . u s u s cocok untuk panggang . u s u s masakan nusantara,u s u s untuk masakan indonesia|u s u s|u s u s cocok untuk panggang untuk masakan indonesia|u s u s cocok untuk tumis|u s u s cocok untuk panggang|u s u s masakan nusantara
101878,RTLP Gourmet Master Chicken Katsu 400 gr,1000,1.0,1018780100,8997238680796,1018780100 - RTLP Gourmet Master Chicken Katsu 400 gr,101878,Siap Masak,RTLP Gourmet Master Chicken Katsu 400 gr,u s su,"['u s su ideal untuk steak untuk masakan indonesia', 'u s su untuk masakan indonesia', 'u s su ideal untuk steak', 'u s su masakan nusantara', 'u s su menu rumahan untuk masakan indonesia', 'u s su']",u s su ideal untuk steak untuk masakan indonesia . u s su untuk masakan indonesia . u s su ideal untuk steak . u s su masakan nusantara . u s su menu rumahan untuk masakan indonesia . u s su,u s su ideal untuk steak untuk masakan indonesia|u s su untuk masakan indonesia|u s su ideal untuk steak|u s su masakan nusantara|u s su menu rumahan untuk masakan indonesia|u s su
101879,RTLP Gourmet Master Chicken Karage 400 gr,1000,1.0,1018790100,8997238680819,1018790100 - RTLP Gourmet Master Chicken Karage 400 gr,101879,Siap Masak,RTLP Gourmet Master Chicken Karage 400 gr,u s,"['u s masakan nusantara untuk masakan indonesia', 'u s', 'u s cocok untuk tumis', 'u s untuk masakan indonesia', 'u s ideal untuk steak', 'u s cocok untuk panggang untuk masakan indonesia']",u s masakan nusantara untuk masakan indonesia . u s . u s cocok untuk tumis . u s untuk masakan indonesia . u s ideal untuk steak . u s cocok untuk panggang untuk masakan indonesia,u s masakan nusantara untuk masakan indonesia|u s|u s cocok untuk tumis|u s untuk masakan indonesia|u s ideal untuk steak|u s cocok untuk panggang untuk masakan indonesia
101880,RTLP Gourmet Master Chicken Pok-Pok 400 gr,1000,1.0,1018800100,8997238680802,1018800100 - RTLP Gourmet Master Chicken Pok-Pok 400 gr,101880,Siap Masak,RTLP Gourmet Master Chicken Pok-Pok 400 gr,u s,"['u s', 'u s cocok untuk tumis', 'u s cocok untuk grill', 'u s masakan nusantara', 'u s cocok untuk grill untuk masakan indonesia', 'u s ideal untuk steak']",u s . u s cocok untuk tumis . u s cocok untuk grill . u s masakan nusantara . u s cocok untuk grill untuk masakan indonesia . u s ideal untuk steak,u s|u s cocok untuk tumis|u s cocok untuk grill|u s masakan nusantara|u s cocok untuk grill untuk masakan indonesia|u s ideal untuk steak
101883,Shortplate Split IOWA,1000,1.0,1018830100,1018830100,1018830100 - Shortplate Split IOWA,101883,Discontinue,Shortplate Split IOWA,s s w,"['s s w cocok untuk tumis', 's s w', 's s w cocok untuk grill', 's s w untuk masakan indonesia', 's s w cocok untuk grill untuk masakan indonesia', 's s w cocok untuk panggang untuk masakan indonesia']",s s w cocok untuk tumis . s s w . s s w cocok untuk grill . s s w untuk masakan indonesia . s s w cocok untuk grill untuk masakan indonesia . s s w cocok untuk panggang untuk masakan indonesia,s s w cocok untuk tumis|s s w|s s w cocok untuk grill|s s w untuk masakan indonesia|s s w cocok untuk grill untuk masakan indonesia|s s w cocok untuk panggang untuk masakan indonesia
101884,Shortplate Split Nebraska,1000,1.0,1018840100,1018840100,1018840100 - Shortplate Split Nebraska,101884,Discontinue,Shortplate Split Nebraska,s s s,"['s s s cocok untuk tumis', 's s s masakan nusantara', 's s s untuk masakan indonesia', 's s s', 's s s cocok untuk panggang', 's s s ideal untuk steak untuk masakan indonesia']",s s s cocok untuk tumis . s s s masakan nusantara . s s s untuk masakan indonesia . s s s . s s s cocok untuk panggang . s s s ideal untuk steak untuk masakan indonesia,s s s cocok untuk tumis|s s s masakan nusantara|s s s untuk masakan indonesia|s s s|s s s cocok untuk panggang|s s s ideal untuk steak untuk masakan indonesia
101888,Meltique Mess Saka 1000 gr,1000,1.0,1018880100,1018880100,1018880100 - Meltique Mess Saka 1000 gr,101888,Discontinue,Meltique Mess Saka 1000 gr,u ss s,"['u ss s masakan nusantara', 'u ss s ideal untuk steak', 'u ss s', 'u ss s untuk masakan indonesia', 'u ss s cocok untuk tumis', 'u ss s menu rumahan']",u ss s masakan nusantara . u ss s ideal untuk steak . u ss s . u ss s untuk masakan indonesia . u ss s cocok untuk tumis . u ss s menu rumahan,u ss s masakan nusantara|u ss s ideal untuk steak|u ss s|u ss s untuk masakan indonesia|u ss s cocok untuk tumis|u ss s menu rumahan
101889,RTLP Kanzler Frankfurter Cocktail 500 gr,1000,1.0,1018890100,,1018890100 - RTLP Kanzler Frankfurter Cocktail 500 gr,101889,Discontinue,RTLP Kanzler Frankfurter Cocktail 500 gr,u,"['u cocok untuk grill', 'u', 'u cocok untuk panggang', 'u ideal untuk steak', 'u untuk masakan indonesia', 'u masakan nusantara']",u cocok untuk grill . u . u cocok untuk panggang . u ideal untuk steak . u untuk masakan indonesia . u masakan nusantara,u cocok untuk grill|u|u cocok untuk panggang|u ideal untuk steak|u untuk masakan indonesia|u masakan nusantara
101890,RTL Parting Dada Ayam 500 gram,500,0.5,1018900050,1018900050,1018900050 - RTL Parting Dada Ayam 500 gram,101890,Ayam / Bebek,RTL Parting Dada Ayam 500 gram,,[''],,
101891,RTL Parting Paha Atas Ayam 500 gram,500,0.5,1018910050,1018910050,1018910050 - RTL Parting Paha Atas Ayam 500 gram,101891,Ayam / Bebek,RTL Parting Paha Atas Ayam 500 gram,s,"['s cocok untuk grill', 's cocok untuk panggang', 's masakan nusantara untuk masakan indonesia', 's untuk masakan indonesia', 's', 's masakan nusantara']",s cocok untuk grill . s cocok untuk panggang . s masakan nusantara untuk masakan indonesia . s untuk masakan indonesia . s . s masakan nusantara,s cocok untuk grill|s cocok untuk panggang|s masakan nusantara untuk masakan indonesia|s untuk masakan indonesia|s|s masakan nusantara
